id,price,moonRank,rank,💎 score,background,skin,hair,mouth,eyes,eyebrows,clothes,headAccessory,faceAccessory,glasses,rarityURL,meURL
7643,0.99,8008,8037,8098.5,Beige,White,Ponytail Black,Pink,Purple,Small,Tank Top,Horns,,,https://gloom-rarity-page.vercel.app/punk/7643,https://magiceden.io/item-details/5MpzTh4pc2j3sLjbsfzn3goeUFCS4JvQQBYfwUS1umvd
7648,1.5,8766,8862,8907.5,Yellow,Black,Bob Black,Black,Teal,Small,Tank Top,,,,https://gloom-rarity-page.vercel.app/punk/7648,https://magiceden.io/item-details/5XyioesgwVqoMj9A46dPfDrapWFUcexFBAnDxuyoMk8d
7668,3,9259,9013,9550.5,Green,White,Ponytail White,Black,Blue,Small,Tshirt,,,,https://gloom-rarity-page.vercel.app/punk/7668,https://magiceden.io/item-details/H98tTYcorqs3TR8UYPUgcWrZeMoph2subwFHmm3sCWK8
7676,0.88,7350,6999,7429.5,Solana2,White,Ponytail Brown,Pink,Teal,Thin,Tank Top,,Bandaids,,https://gloom-rarity-page.vercel.app/punk/7676,https://magiceden.io/item-details/AoiiVTxcftmKsbxYW8uKkJDnATyYG6tsQg6XspdU149
7688,0.27,4653,2902,4671.5,Purple,White,Ponytail Brown,Pink Fangs,Teal,Thin,Tshirt,Clouds,,,https://gloom-rarity-page.vercel.app/punk/7688,https://magiceden.io/item-details/Hwew42X1WE4zeQgaDtwHZxqQG1XUgCdkLqkFinfPdVYv
7689,0.15,8321,8523,8327.5,Beige,Black,Ponytail White,Pink Fangs,Teal,Thin,Tshirt,,,,https://gloom-rarity-page.vercel.app/punk/7689,https://magiceden.io/item-details/HDsxZkaUa4nG765P4Wvxw6ovWZTVNYwndBozrZggJzK4
7692,1.1,6053,4629,6154.5,Grey,White,Bald,Pink,Purple,Arched,Tank Top,Helix Hat,,,https://gloom-rarity-page.vercel.app/punk/7692,https://magiceden.io/item-details/E2bGsqxDsPLfAr2Ac6K3mbMr29ZrwT9PMPYGdffNpAGz
7707,1.2,8781,9063,8892.5,Blue,Black,Ponytail Brown,Pink,Teal,Arched,Turtleneck,Top Hat,,,https://gloom-rarity-page.vercel.app/punk/7707,https://magiceden.io/item-details/GgZgWBzFRE6MDwE6S36a64CZS3gZYVef3c5xNNmAtJUC
7755,0.888,3597,2122,3677.3,Beige,White,Bob Brown,Black Fangs,Teal,Thin,Tshirt,,Gasmask Pink,,https://gloom-rarity-page.vercel.app/punk/7755,https://magiceden.io/item-details/CVxPzvDta4geEHQnppPDzYX1nUnZ93nryhaBAmxreViB
7792,7.792,370,960,1140.6999999999998,Yellow,White,Ponytail Brown,Black,Blue,Worry,Bandages,Mushrooms,Gasmask Gunmetal,,https://gloom-rarity-page.vercel.app/punk/7792,https://magiceden.io/item-details/C2kihts9qyhgqAV9a6Ta27mLppXJY68brDPockA4QeDw
7826,1,7733,7773,7824.5,Beige,White,Bob Brown,Black Fangs,Purple,Arched,Turtleneck,,,,https://gloom-rarity-page.vercel.app/punk/7826,https://magiceden.io/item-details/5ugmRNu2hZoCZNhNE3XxRSzav4axrnzBAH7WA2R6opbu
7854,2,1459,1602,1650.5,Grey,White,Ponytail White,Gold,Blue,Worry,Turtleneck,Clouds,,,https://gloom-rarity-page.vercel.app/punk/7854,https://magiceden.io/item-details/4ye4szDfzFTwMG95JzocNkt7CAKHB8H9ApypsTRptVzP
7870,2,8195,8211,8386.5,Blue,Black,Bob Brown,Pink,Blue,Thin,Tshirt,Horns,,,https://gloom-rarity-page.vercel.app/punk/7870,https://magiceden.io/item-details/GqpFfyozDte9A2MbbpQYaEMVF1ZvmdFeA96DbpmRwDQu
7896,0.09,4802,3995,4802.5,Grey,White,Ponytail Black,Pink,Blue,Small,Tshirt,Butterflies,Facemask,,https://gloom-rarity-page.vercel.app/punk/7896,https://magiceden.io/item-details/5e893aRbkFUHVnzUn5a8HBVK44tFcYKwAoVtFPfdZtQA
7903,3,764,1365,1055.5,Teal,Gold,Ponytail Brown,Pink,Teal,Arched,Bandages,Helix Hat,,Monocle Regular,https://gloom-rarity-page.vercel.app/punk/7903,https://magiceden.io/item-details/5vsJbvKxWh4HBoURr8E6zNYhvhAY1fAdj8wqn42wof4d
7944,0.888,5257,3959,5337.3,Green,Blue,Ponytail Pink,Pink,Teal,Scar,Tshirt,,,,https://gloom-rarity-page.vercel.app/punk/7944,https://magiceden.io/item-details/FxHxT2t9BthFwgpuUT137TVWcfTaCQ33ZZGoMMbBrQ34
7952,0.4,5270,2971,5301.5,Teal Flat,White,Ponytail Pink,Pink Fangs,Teal,Small,Turtleneck,,,,https://gloom-rarity-page.vercel.app/punk/7952,https://magiceden.io/item-details/Hz6cHVtqmP9JYCnfReAWwXbEyeSnyTZZVx6NHRfmbywd
7960,2.1,5889,7201,6090.5,Grey,Cyborg,Ponytail Brown,Pink,Teal,Thin,Tank Top,,Bandaids,,https://gloom-rarity-page.vercel.app/punk/7960,https://magiceden.io/item-details/AnnTDva73hUX578FwkGhsZo9GfMnAJqcKo3ANgwb9Mi5
7989,2.5,6177,7585,6418.5,Green,White,Ponytail Black,Pink Fangs,Teal,Worry,Turtleneck,Top Hat,,,https://gloom-rarity-page.vercel.app/punk/7989,https://magiceden.io/item-details/A3bnauFNV5xDuCTTE2gVPjywVWM7qjZjuzKtYjS5yu2i
8022,0.375,8129,9006,8158,Blue,Cyborg,Ponytail Brown,Black,Blue,Arched,Turtleneck,,,,https://gloom-rarity-page.vercel.app/punk/8022,https://magiceden.io/item-details/87r8DsrPCua9AeNcWuk5WoQzQjWTVvccV8pZP5DdduXh
8034,2,8040,8484,8231.5,Grey,White,Ponytail Brown,Pink,Blue,Scar,Tank Top,Helix Hat,,,https://gloom-rarity-page.vercel.app/punk/8034,https://magiceden.io/item-details/CyDs2ZByRxY1EjHDnnU8fLqM8bjhGTr6GxeYwUQyqpPs
8056,0.3,2082,1045,2103.5,Yellow Flat,White,Ponytail Brown,Pink,Purple,Arched,Bandages,,Piercing,,https://gloom-rarity-page.vercel.app/punk/8056,https://magiceden.io/item-details/65gH54PaYubrpUzhpa7eWP2yHnS7jxG2Xg5ePUbuycp9
8063,0.2,3716,3519,3727.5,Purple Flat,White,Bob Brown,Black Fangs,Purple,Small,Tshirt,Helix Hat,,,https://gloom-rarity-page.vercel.app/punk/8063,https://magiceden.io/item-details/4D81LgEcj1RPoDo8ohRiGgnWLXGynj6BwNqCdtTYwmqp
8083,0.28,7373,1525,7392.5,Green,White,Ponytail Black,Pink,Teal,Thin,Tshirt,Halo,,,https://gloom-rarity-page.vercel.app/punk/8083,https://magiceden.io/item-details/AhTDvCbwR4zF4eUD9BeEAEd78U7tGTbaSHm8sgBVXu4R
8086,2,7550,8280,7741.5,Pastel,Black,Ponytail Black,Pink Fangs,Blue,Arched,Tank Top,,,,https://gloom-rarity-page.vercel.app/punk/8086,https://magiceden.io/item-details/HQmrPKRr1SkuL6TteZ8VmCkQbbDLT4iHsX1agTpWCXH9
8087,19,6825,7157,8716.5,Beige,White,Ponytail Black,Pink,Teal,Thin,Bandages,,Bandaids,,https://gloom-rarity-page.vercel.app/punk/8087,https://magiceden.io/item-details/A5nydLvsdM8WuzbC85XidKEvNZozF8aB2ifu55ghJmMb
8088,2.99,50,98,340.5,Green,White,Bob Pink,Black Fangs,White,Arched,Tank Top,Bird,,Monocle Regular,https://gloom-rarity-page.vercel.app/punk/8088,https://magiceden.io/item-details/AcPawcEMZQPzZEM2AVzXegnbuZjL8Pyv8hNPRrzJ9rwj
8091,6,3439,5556,4030.5,Purple,Cyborg,Bob Black,Pink,Blue,Small,Tshirt,Helix Hat,Facemask,,https://gloom-rarity-page.vercel.app/punk/8091,https://magiceden.io/item-details/9eRgTeUsrY89N873YJq7JEdfsAZjN9MBpNztXSHb7EZQ
8111,1.8,8603,8723,8774.5,Grey,Black,Bob Brown,Gold,Teal,Arched,Tshirt,,,,https://gloom-rarity-page.vercel.app/punk/8111,https://magiceden.io/item-details/AFpfuzpT3Zsi5sU2SLq6qkEHjp875k7oATkijSccrBjY
8143,5,8873,6061,9364.5,Blue,White,Bald,Pink,Purple,Arched,Tshirt,,,,https://gloom-rarity-page.vercel.app/punk/8143,https://magiceden.io/item-details/ALnJ4sbarbGE1q9H1EouJpEdZDdt74pEkYwfseQHrL56
8149,0.09,5655,3423,5655.5,Yellow Flat,Black,Bob Pink,Black,Blue,Thin,Tshirt,,,,https://gloom-rarity-page.vercel.app/punk/8149,https://magiceden.io/item-details/AXnAB7WjnquhqakUAbgHmW34sdjtfW2uwPuU5dGkuVg
8150,0.09,2399,4597,2399.5,Purple,Black,Bob Black,Gold,Teal,Thin,Tshirt,Top Hat,Facemask,,https://gloom-rarity-page.vercel.app/punk/8150,https://magiceden.io/item-details/9ZKn2Jj9tGMtroz3o9Wc4GDoS2ZQ57ZUUSwX1QcqqBDN
8158,0.25,6980,6394,6996.5,Purple,White,Ponytail Brown,Pink,Teal,Thin,Turtleneck,,,Monocle Solana,https://gloom-rarity-page.vercel.app/punk/8158,https://magiceden.io/item-details/FtKuduBuwQ4s8zNXQG9NdDf1SEeeArbGtfXp2dZoCKca
8168,0.69,247,809,307.5,Pastel,Blue,Ponytail Pink,Gold,White,Thin,Tshirt,Helix Hat,,,https://gloom-rarity-page.vercel.app/punk/8168,https://magiceden.io/item-details/5h7xyutzAcEyvrKFuKXSYQmE3pPcwTCuJz14aL3yJvgj
8169,0.15,3841,6210,3847.5,Beige,Black,Ponytail Black,Pink,Purple,Arched,Turtleneck,Mushrooms,Facemask,,https://gloom-rarity-page.vercel.app/punk/8169,https://magiceden.io/item-details/EaB4DJFHHSKun5ipKqNdtkm6czXPLmpgNUP5frbDfe6x
8183,2,1712,3931,1903.5,Solana2,White,Bob White,Black,Teal,Scar,Turtleneck,Top Hat,,Monocle Regular,https://gloom-rarity-page.vercel.app/punk/8183,https://magiceden.io/item-details/HveZbXPKA4MX9bRKvBL5xEqnhDApJdSYDFARGWwnzF23
8189,2,3071,4309,3262.5,Blue,White,Ponytail White,Pink,Purple,Worry,Bandages,Mushrooms,,,https://gloom-rarity-page.vercel.app/punk/8189,https://magiceden.io/item-details/H2bUFp2oNCRtcTQg2QrW273DefrUK3Zh9VN1KP9WNro6
8196,1,4067,2619,4158.5,Green,White,Ponytail Brown,Black Fangs,Blue,Arched,Tshirt,Clouds,,,https://gloom-rarity-page.vercel.app/punk/8196,https://magiceden.io/item-details/J6KKhmsPDgiHCG4Tbe5WzifNG7rw1BQjKTb9y4CpvUPq
8205,2.7,2475,1161,2736.5,Purple,White,Ponytail Black,Pink,Teal,Arched,Hoodie,,,Glasses Regular,https://gloom-rarity-page.vercel.app/punk/8205,https://magiceden.io/item-details/CDrSU94LmXYrhP9cW9bRnynusnWn4DtGZxCh883DJvGm
8237,2.2,9182,9493,9393.5,Blue,Black,Ponytail Brown,Black,Blue,Thin,Turtleneck,,,,https://gloom-rarity-page.vercel.app/punk/8237,https://magiceden.io/item-details/5rqAakFyZWPkBqz2av9NDsSqZUVcGEFMxLqSZrjP6d1M
8248,4.44,2007,1188,2442.5,Purple,Blue,Bob Black,Black,Blue,Arched,Naked,,,,https://gloom-rarity-page.vercel.app/punk/8248,https://magiceden.io/item-details/22kBZ9Tsx93WNXHPgmkH2QVQthzAEvH3gyMQxEgGkhHK
8254,0.2,9480,9277,9491.5,Solana1,White,Ponytail Brown,Black,Teal,Small,Tshirt,,,,https://gloom-rarity-page.vercel.app/punk/8254,https://magiceden.io/item-details/5hCHV1NtSQVB3dQw63UzFv67Emq1Ez7yxiKeFRrzVsWR
8271,5,7684,7353,8175.5,Pastel,White,Ponytail Black,Pink,Blue,Scar,Bandages,,,,https://gloom-rarity-page.vercel.app/punk/8271,https://magiceden.io/item-details/99Ub5uG6bXJwjgUfPxJ5AZtoUtKxXGJ5ZcZZsDt5Ds2D
8300,1,4072,3747,4163.5,Solana1,Black,Bald,Pink Fangs,Purple,Thin,Tank Top,,,,https://gloom-rarity-page.vercel.app/punk/8300,https://magiceden.io/item-details/9CkcP9c13MoPq4hrU3hCxaSuvkhR2Bb1dq7SuP7tQ3Xr
8304,0.189,514,1659,524.4,Teal,White,Bob White,Black,Blue,Small,Bandages,,Facemask,Glasses Solana,https://gloom-rarity-page.vercel.app/punk/8304,https://magiceden.io/item-details/HeEfjtfivkBTMirtEXrYUoqYZpCyeaEPiRuhog7TqMQb
8339,0.15,9232,9208,9238.5,Blue,White,Bob Brown,Pink,Teal,Small,Tank Top,Top Hat,,,https://gloom-rarity-page.vercel.app/punk/8339,https://magiceden.io/item-details/8u4gP2mHUnBes5VgkjqNKs9UeE4TPWudMwrfV2Ewkprh
8341,1.5,4519,5670,4660.5,Purple,Black,Bob White,Black,Purple,Arched,Bandages,,,,https://gloom-rarity-page.vercel.app/punk/8341,https://magiceden.io/item-details/fXoajwQ7ooXhKVR3AtX3EvGRo2iQQ9uZgRbf1KR4XXx
8347,4.7,4724,5015,5185.5,Pastel,White,Ponytail Brown,Gold,Blue,Arched,Tshirt,Horns,,,https://gloom-rarity-page.vercel.app/punk/8347,https://magiceden.io/item-details/6b1dZAmvxyNKVuKXgSz2vn6kfoLYkjyqKrLvwWysbJPE
8356,0.7,8151,9033,8212.5,Grey,Cyborg,Ponytail Brown,Black,Blue,Arched,Tank Top,,,,https://gloom-rarity-page.vercel.app/punk/8356,https://magiceden.io/item-details/HTWZRcYkXNkJvLUbWYKdqKm9SmeJ1jssRJTpMRBXBXye
8368,0.5,,,NaN,,,,,,,,,,,https://gloom-rarity-page.vercel.app/punk/8368,https://magiceden.io/item-details/7rB8XUdumLbxuzzVDA22gbZhah9ukdnEHaan4YTcYzNd
8397,0.09,4867,6566,4867.5,Green,Black,Bob Brown,Pink,Teal,Small,Tank Top,Helix Hat,Bandaids,,https://gloom-rarity-page.vercel.app/punk/8397,https://magiceden.io/item-details/FP8dKsbxCyEML3CdyPh8k24XBFN9ofSqrQsmdWJNcLnP
8431,1,4925,6260,5016.5,Green,Cyborg,Ponytail Black,Pink,Teal,Scar,Tshirt,,Bandaids,,https://gloom-rarity-page.vercel.app/punk/8431,https://magiceden.io/item-details/CCYBaLb2uWbHQEYFx6H8wPBwFVFnZekeFgscbtL8WPY1
8447,2.49,1659,782,1899.5,Teal Flat,Cyborg,Ponytail Teal,Pink,Teal,Small,Tshirt,Butterflies,,,https://gloom-rarity-page.vercel.app/punk/8447,https://magiceden.io/item-details/9Br54W4wPBhGJhu9UmKFMX1V3XYyFWNHLq4TYp83TowB
8460,3,4092,6239,4383.5,Teal,Black,Ponytail Brown,Black,Teal,Thin,Bandages,,,Monocle Regular,https://gloom-rarity-page.vercel.app/punk/8460,https://magiceden.io/item-details/66CLLdEiiWyPh24CMg16Wvd4BF1aULDud45Befu9kmtt
8479,0.55,4963,7150,5009.5,Beige,Black,Ponytail Black,Pink Fangs,Teal,Arched,Bandages,Helix Hat,,,https://gloom-rarity-page.vercel.app/punk/8479,https://magiceden.io/item-details/7zZxbWLbLUDUvCEbt7eZfkfbEBMiUYVZpCbq5XXsrLb8
8481,1,7980,7628,8071.5,Green,Black,Ponytail Black,Pink,White,Arched,Tank Top,,,,https://gloom-rarity-page.vercel.app/punk/8481,https://magiceden.io/item-details/FuvXeh1hHpM7uhHAwdHJx5rUxiDhouLEnN1FVTmoUry8
8496,0.5,8320,8359,8361.5,Solana1,Black,Bob Black,Pink,Blue,Worry,Turtleneck,,,,https://gloom-rarity-page.vercel.app/punk/8496,https://magiceden.io/item-details/4bMJPQniQzdJ48Q7sT4iYi78s6SVEnhsWRB2auniww3a
8509,0.3,2431,1126,2452.5,Yellow Flat,White,Bob Brown,Pink,Blue,Worry,Turtleneck,,Gasmask Pink,,https://gloom-rarity-page.vercel.app/punk/8509,https://magiceden.io/item-details/4AvHGYC1m6QcTczroeLk3fQtDR5TgAYiPyECwZ8swMit
8529,5,2391,1963,2882.5,Solana1,White,Ponytail Black,Black,Blue,Small,Bandages,,Gasmask Pink,,https://gloom-rarity-page.vercel.app/punk/8529,https://magiceden.io/item-details/2Nz58aDKtE7HjWPNm4DhZ3ZkKJQDGRU81bShVEkhKkXq
8532,3.5,7615,4052,7956.5,Solana2,White,Ponytail Black,Pink,Black,Thin,Tshirt,,,,https://gloom-rarity-page.vercel.app/punk/8532,https://magiceden.io/item-details/HqeMvTnbPoXiGxCWY24pQ2H89H1PKe9DjP3qfXLmwp3U
8533,5.69,5573,7043,6133.5,Grey,Cyborg,Ponytail Brown,Pink,Purple,Small,Tshirt,,Bandaids,,https://gloom-rarity-page.vercel.app/punk/8533,https://magiceden.io/item-details/bdYBYS6bkRvNpEsywWtQHmMgAaNkWQvhNdgu5xVxJDh
8568,1.5,6415,7605,6556.5,Yellow,Black,Ponytail Black,Black,Purple,Scar,Turtleneck,,,,https://gloom-rarity-page.vercel.app/punk/8568,https://magiceden.io/item-details/86dnZ7rSh7x6m3doQcEPXFW1LrqU7cUpduBdfcEXL78K
8571,1.75,374,940,540.5,Green,Gold,Ponytail Brown,Black Fangs,Blue,Scar,Tank Top,,,Monocle Solana,https://gloom-rarity-page.vercel.app/punk/8571,https://magiceden.io/item-details/G6k9yevsuzD8zkznmjphM1y4AWCXcQrZpq44EMdZ3ZuU
8622,2.5,2022,780,2263.5,Beige,White,Bob Brown,Pink,Teal,Thin,Tank Top,Scribbles,Gasmask Pink,,https://gloom-rarity-page.vercel.app/punk/8622,https://magiceden.io/item-details/Gh9d9HdvSuJQZNcaGadHeFXQVdkpYgWgLtGvHJAwfKuj
8630,0.77,7290,8580,7358.5,Green,Cyborg,Ponytail Brown,Pink,Blue,Small,Tshirt,,Facemask,,https://gloom-rarity-page.vercel.app/punk/8630,https://magiceden.io/item-details/8vS1EeB9y4MuoJWF7zkLTUm7VpDsP71o7sp2Ngq7hfz4
8657,1,6839,6705,6930.5,Pastel,White,Bob Brown,Black,Blue,Thin,Tshirt,Mushrooms,,,https://gloom-rarity-page.vercel.app/punk/8657,https://magiceden.io/item-details/FmuoFfK2tqmmWkm7J9DWoifVwrMLVREAT5kvct7ejEwE
8658,0.77,8054,8156,8122.5,Beige,Black,Bob Brown,Pink,Teal,Thin,Turtleneck,Mushrooms,,,https://gloom-rarity-page.vercel.app/punk/8658,https://magiceden.io/item-details/7V8WtcV26ZLhEKK438jx5Bj7sifkgeh55m1ZMUZsQDvZ
8668,0.99,1026,330,1116.5,Teal Flat,Cyborg,Bob Brown,Pink Fangs,Blue,Thin,Tshirt,Halo,,,https://gloom-rarity-page.vercel.app/punk/8668,https://magiceden.io/item-details/4fKA15u3o5tfcH2X1PcRkvHAbKb5STCyJZ8iwNwQ9yqe
8670,0.99,723,676,813.5,Beige,Black,Bob Black,Pink,White,Scar,Naked,Horns,,,https://gloom-rarity-page.vercel.app/punk/8670,https://magiceden.io/item-details/8zWzz6A5Yi9DA22CTXudMVpC31K9DJRgccjbxf1PcXJE
8671,0.99,5775,4842,5865.5,Teal Flat,White,Bob Black,Pink Fangs,Blue,Arched,Bandages,,,,https://gloom-rarity-page.vercel.app/punk/8671,https://magiceden.io/item-details/A79jBai6arU8oBDuLAMCsNjMWabuTXfkSvtBPKpYoEU8
8675,1.5,8541,8853,8682.5,Green,White,Bob Black,Pink Fangs,Teal,Scar,Turtleneck,,,,https://gloom-rarity-page.vercel.app/punk/8675,https://magiceden.io/item-details/BAzmQ3mv7R2Wenh36J9UDEHmtw4VKW57KMP9bkYbHvkN
8795,3.5,934,385,1275.5,Yellow,Black,Ponytail White,Gold,Teal,Arched,Tank Top,Halo,,,https://gloom-rarity-page.vercel.app/punk/8795,https://magiceden.io/item-details/7eGGPRWeYDpiCaiiRB5aEFrCcPurwa9zEepwsRRyw8vB
8796,0.46,4578,1146,4615.5,Green,Cyborg,Bob Brown,Pink,Teal,Small,Tshirt,Halo,,,https://gloom-rarity-page.vercel.app/punk/8796,https://magiceden.io/item-details/8p8wpqUSTP4EYBBAFP6ax1gskEZJZJPwVhsegcRaEQiT
8813,1,3544,4351,3635.5,Blue,Black,Ponytail Pink,Pink,Blue,Scar,Tank Top,,Facemask,,https://gloom-rarity-page.vercel.app/punk/8813,https://magiceden.io/item-details/8gFMkbE3swfo218Hck4e3DHavHhEFcwLK4DfbMCX48BY
8859,1.5,1150,453,1291.5,Solana2,Black,Bob Black,Pink,Teal,Arched,Turtleneck,Halo,,Monocle Solana,https://gloom-rarity-page.vercel.app/punk/8859,https://magiceden.io/item-details/7Ua3Z7F9xK2Uux4BnziTNibMBUQNXF8QTWHKNs6PcM6W
8883,0.25,6973,4272,6989.5,Green,White,Bob Black,Pink,Teal,Small,Tank Top,,Gasmask Gunmetal,,https://gloom-rarity-page.vercel.app/punk/8883,https://magiceden.io/item-details/FYDwyTFb97dngtN58kkGg2c7fQzbKazVdAx6TBgg5Qk1
8930,2.5,5067,5626,5308.5,Pastel,Black,Bob Brown,Pink,Teal,Worry,Tank Top,Mushrooms,,,https://gloom-rarity-page.vercel.app/punk/8930,https://magiceden.io/item-details/EnSaTMzYZRZtrWqU6fDDt1CUXj9tCP2BnXrL7r3hcSrR
8933,0.39,9048,8838,9078.5,Blue,Black,Bob White,Pink,Purple,Small,Tshirt,,,,https://gloom-rarity-page.vercel.app/punk/8933,https://magiceden.io/item-details/AH3HfvuMwLADSpHEwsqdKfBXf6FujV3JV8e4hSx9QAcr
8940,1,5680,7476,5771.5,Yellow,Black,Ponytail Black,Black,Teal,Thin,Tank Top,,,Monocle Regular,https://gloom-rarity-page.vercel.app/punk/8940,https://magiceden.io/item-details/6vt3vUf3wkhZjaAM6ZmzxtGNqHUX1jAkKzikE61vc8Hm
8958,11,3381,2889,4472.5,Grey,Blue,Bob Black,Black,Teal,Thin,Tshirt,Butterflies,,,https://gloom-rarity-page.vercel.app/punk/8958,https://magiceden.io/item-details/CxdJ4HJX9FP3F1Z2EDctJvG42ySDt1bpuxnaWVWeD3yJ
8976,0.5,7607,8165,7648.5,Solana2,Cyborg,Bob Black,Black,Teal,Thin,Turtleneck,,,,https://gloom-rarity-page.vercel.app/punk/8976,https://magiceden.io/item-details/AJJ8SdrDCMWVjzK1Mh9zp4BVUHR6CDyiGiapPsRENsrr
9028,4,4771,1728,5162.5,Teal,White,Bob Teal,Pink,Black,Small,Tshirt,,,,https://gloom-rarity-page.vercel.app/punk/9028,https://magiceden.io/item-details/EEY6NcX1yD8pHmfWHjWNUKedM5ouAJEmB6v9pBG6tJG4
9052,0.21,5354,6072,5366.5,Grey,White,Ponytail Brown,Gold,Blue,Thin,Turtleneck,Mushrooms,,,https://gloom-rarity-page.vercel.app/punk/9052,https://magiceden.io/item-details/2TgqWerhyHHS5oNJgaEU4tS9MzDESf53Xnmfx7TN8KE5
9074,0.1,6814,8256,6815.5,Beige,White,Bob Black,Black,Blue,Scar,Tshirt,,Facemask,,https://gloom-rarity-page.vercel.app/punk/9074,https://magiceden.io/item-details/CkxGT6qeqTGytphHmy1XWZQbuRpyWD1wVs7yYHJuKbSy
9093,1.1,8361,8031,8462.5,Purple,White,Bob Black,Pink,Blue,Arched,Turtleneck,Helix Hat,,,https://gloom-rarity-page.vercel.app/punk/9093,https://magiceden.io/item-details/AZt7twQTZFm5XdgyRTicfXAcPSnoyxr5hJp3JTiWDWVs
9140,7,2265,2184,2956.5,Grey,Blue,Ponytail Brown,Pink,Black,Thin,Tshirt,,Facemask,,https://gloom-rarity-page.vercel.app/punk/9140,https://magiceden.io/item-details/FW9hKzVXBb6XNpoNYuh4MDmoYKVs9sju2VKcHxT1YvrL
9202,5,2938,3292,3429.5,Grey,White,Bob Teal,Black,Blue,Scar,Tank Top,Mushrooms,,,https://gloom-rarity-page.vercel.app/punk/9202,https://magiceden.io/item-details/F74vqYtAeVMzr1Av3hNSRk52Z1xMrh8oZ1mt9rHZ4vjL
9224,0.22,6605,6919,6618.5,Blue,Blue,Bob Black,Pink,Blue,Small,Tshirt,Helix Hat,,,https://gloom-rarity-page.vercel.app/punk/9224,https://magiceden.io/item-details/9v9GMGFNQ3xWt1H2uwePsmRdW9CouvrDsvwuUoTnX1Fr
9349,3,3972,2629,4263.5,Purple Flat,White,Bob Teal,Pink,Purple,Small,Tshirt,,,Monocle Regular,https://gloom-rarity-page.vercel.app/punk/9349,https://magiceden.io/item-details/5JPzowF4ohkKwmPrxuML488fBnpASL49GiUqPFkgE9yf
9382,0.5,1936,2933,1977.5,Beige,Black,Bob Teal,Gold,Teal,Scar,Tshirt,,Facemask,,https://gloom-rarity-page.vercel.app/punk/9382,https://magiceden.io/item-details/65GEaFNFEkbwibFvEPXwJvHEcJuz4RGivDnfHkyiwjEp
9392,6,7423,7573,8014.5,Pastel,White,Bob Black,Pink Fangs,Teal,Thin,Tshirt,Top Hat,,,https://gloom-rarity-page.vercel.app/punk/9392,https://magiceden.io/item-details/Fhx6iCEPmGuiqE8cTWRBdm3nFeetXU7BN6HiUTy7DtzL
9404,0.4,8532,8801,8563.5,Beige,Cyborg,Bob Black,Pink,Blue,Scar,Tshirt,,,,https://gloom-rarity-page.vercel.app/punk/9404,https://magiceden.io/item-details/HnD32643UtPzYWjxnZQBAgLn2wnGhUY3m3QRxhBKo7nb
9565,1.35,6793,6658,6919.5,Purple,White,Bob Black,Pink,Blue,Arched,Turtleneck,,Bandaids,,https://gloom-rarity-page.vercel.app/punk/9565,https://magiceden.io/item-details/5iRN1j5FFHwekzyn3F273znW98moQr5APisuQSfU8kgn
9573,1.5,4387,6645,4528.5,Solana1,Cyborg,Bob Black,Black,Blue,Arched,Tshirt,,,Monocle Regular,https://gloom-rarity-page.vercel.app/punk/9573,https://magiceden.io/item-details/DrFrFwfcQQ9U1LhQPtrv2jeKbxtsqQ6dUBYrcNTfiByU
9576,1.5,7994,7895,8135.5,Green,White,Ponytail White,Black,Teal,Arched,Bandages,,,,https://gloom-rarity-page.vercel.app/punk/9576,https://magiceden.io/item-details/42LfoJEjqQpkBWhLqxA4vQtyeAuWjCbBxnsfxTaQS5C9
9600,1,4402,5708,4493.5,Blue,White,Bob Brown,Gold,Purple,Small,Tank Top,Mushrooms,,,https://gloom-rarity-page.vercel.app/punk/9600,https://magiceden.io/item-details/GjNA4ZBR1Wpk6cbPMLCSXuCrSN9F39yguxv5cLTRcJcm
9611,1,8186,8364,8277.5,Beige,Black,Bob Black,Pink,Teal,Thin,Tshirt,,Bandaids,,https://gloom-rarity-page.vercel.app/punk/9611,https://magiceden.io/item-details/SnnMy6582JwF76CYgCDDtfkKLnEo3cXDmJxiDfSKhTz
9614,0.2,582,2248,593.5,Beige,Black,Bob Pink,Black,Purple,Worry,Turtleneck,Top Hat,,Monocle Solana,https://gloom-rarity-page.vercel.app/punk/9614,https://magiceden.io/item-details/9w3wFowTrtjLwQS1td7327Friv2LKqCTFZa3vhHjSxTZ
9620,3.5,7788,7558,8129.5,Green,White,Bob Black,Black,White,Arched,Turtleneck,,,,https://gloom-rarity-page.vercel.app/punk/9620,https://magiceden.io/item-details/3nnBqZzRNgwVAnBon6tGqGdbvQ5F7gPfvRTJS2tRe9b9
9626,0.1495,780,2384,786.45,Blue,Black,Ponytail Pink,Pink Fangs,Purple,Small,Turtleneck,Helix Hat,Bandaids,,https://gloom-rarity-page.vercel.app/punk/9626,https://magiceden.io/item-details/G5BxGey9er9goSqMMcaDMALUKSkVFFSuWeQvyix35UKL
9704,33.299999999,97,516,3418.4999999,Blue,Cyborg,Bob Teal,Gold,Black,Scar,Turtleneck,,,Monocle Regular,https://gloom-rarity-page.vercel.app/punk/9704,https://magiceden.io/item-details/6gYkVnXWL4AsyvPvfUgogPa13aBvxCsSZXa3UkqfVo4f
